"STATION","NAME","DATE","DAPR","MDPR","PRCP","SNOW","SNWD","TMAX","TMIN","TOBS","WESD","WESF","WT01"
"USC00049367","VISALIA, CA US","2020-09-05",,,"0.00","0.0","0.0","96","73","74",,,
"USC00049367","VISALIA, CA US","2020-09-06",,,"0.00",,,"101","73","86",,,
"USC00049367","VISALIA, CA US","2020-09-09",,,"0.00","0.0","0.0","93","66","66",,,
"USC00049367","VISALIA, CA US","2020-09-10",,,"0.00",,"0.0","92","60","61",,,
"USC00049367","VISALIA, CA US","2020-09-11",,,"0.00","0.0","0.0","92","61","62",,,
"USC00049367","VISALIA, CA US","2020-09-12",,,"0.00",,,"89","61","65",,,
"USC00049367","VISALIA, CA US","2020-09-15",,,"0.00","0.0","0.0","91","60","80",,,
"USC00049367","VISALIA, CA US","2020-09-16",,,"0.00","0.0","0.0","90","65","65",,,
"USC00049367","VISALIA, CA US","2020-09-17",,,"0.00","0.0","0.0","87","65","65",,,
"USC00049367","VISALIA, CA US","2020-09-18",,,"0.00",,,"87","65","73",,,
"USC00049367","VISALIA, CA US","2020-09-19",,,"0.00","0.0","0.0","88","62","62",,,
"USC00049367","VISALIA, CA US","2020-09-20",,,"0.00",,,"84","62","64",,,
"USC00049367","VISALIA, CA US","2020-09-21",,,"0.00","0.0","0.0","87","62","76",,,
"USC00049367","VISALIA, CA US","2020-09-22",,,"0.00","0.0","0.0","91","62","63",,,
"USC00049367","VISALIA, CA US","2020-09-23",,,"0.00","0.0","0.0","90","59","59",,,
"USC00049367","VISALIA, CA US","2020-09-24",,,"0.00",,,"86","59","77",,,
"USC00049367","VISALIA, CA US","2020-09-25",,,"0.00",,,"86","59","62",,,
"USC00049367","VISALIA, CA US","2020-09-26",,,"0.00",,,"86","59","62",,,
"USC00049367","VISALIA, CA US","2020-09-27",,,"0.00","0.0","0.0","85","62","69",,,
"USC00049367","VISALIA, CA US","2020-09-28",,,"0.00",,,"88","62","67",,,
"USC00049367","VISALIA, CA US","2020-09-29",,,"0.00","0.0","0.0","90","62","67",,,
"USC00049367","VISALIA, CA US","2020-09-30",,,"0.00",,,"97","64","64",,,
"USC00049367","VISALIA, CA US","2020-10-02",,,"0.00",,,"96","64","66",,,
"USC00049367","VISALIA, CA US","2020-10-03",,,"0.00","0.0","0.0","96","64","65",,,
"USC00049367","VISALIA, CA US","2020-10-04",,,"0.00","0.0","0.0","97","64","67",,,
"USC00049367","VISALIA, CA US","2020-10-05",,,"0.00","0.0","0.0","91","66","66",,,
"USC00049367","VISALIA, CA US","2020-10-06",,,"0.00",,,"91","63","63",,,
"USC00049367","VISALIA, CA US","2020-10-07",,,"0.00",,,"91","63","63",,,
"USC00049367","VISALIA, CA US","2020-10-08",,,"0.00","0.0","0.0","91","61","62",,,
"USC00049367","VISALIA, CA US","2020-10-09",,,"0.00","0.0","0.0","91","55","55",,,
"USC00049367","VISALIA, CA US","2020-10-10",,,"0.00",,,"78","54","56",,,
"USC00049367","VISALIA, CA US","2020-10-11",,,"0.00","0.0","0.0","79","54","59",,,
"USC00049367","VISALIA, CA US","2020-10-12",,,"0.00","0.0","0.0","78","59","59",,,
"USC00049367","VISALIA, CA US","2020-10-13",,,"0.00","0.0","0.0","82","59","61",,,
"USC00049367","VISALIA, CA US","2020-10-14",,,"0.00","0.0","0.0","85","60","61",,,
"USC00049367","VISALIA, CA US","2020-10-15",,,"0.00","0.0","0.0","84","61","62",,,
"USC00049367","VISALIA, CA US","2020-10-16",,,"0.00","0.0","0.0","87","61","62",,,
"USC00049367","VISALIA, CA US","2020-10-17",,,"0.00","0.0","0.0","87","61","62",,,
"USC00049367","VISALIA, CA US","2020-10-18",,,"0.00",,,"88","62","69",,,
"USC00049367","VISALIA, CA US","2020-10-20",,,"0.00","0.0","0.0","89","60","61",,,
"USC00049367","VISALIA, CA US","2020-10-21",,,"0.00","0.0","0.0","84","60","62",,,
"USC00049367","VISALIA, CA US","2020-10-22",,,"0.00","0.0","0.0","85","60","61",,,
"USC00049367","VISALIA, CA US","2020-10-23",,,"0.00","0.0","0.0","82","54","54",,,
"USC00049367","VISALIA, CA US","2020-10-24",,,"0.00",,,"76","53","55",,,
"USC00049367","VISALIA, CA US","2020-10-25",,,"0.00",,,"76","51","51",,,
"USC00049367","VISALIA, CA US","2020-10-26",,,"0.00","0.0",,"76","47","47",,,
"USC00049367","VISALIA, CA US","2020-10-27",,,"0.00","0.0","0.0","76","47","47",,,
"USC00049367","VISALIA, CA US","2020-10-28",,,"0.00","0.0","0.0","76","47","48",,,
"USC00049367","VISALIA, CA US","2020-10-29",,,"0.00","0.0","0.0","75","47","47",,,
"USC00049367","VISALIA, CA US","2020-10-30",,,"0.00",,,"76","47","49",,,
"USC00049367","VISALIA, CA US","2020-10-31",,,"0.00",,,"76","47","56",,,
"USC00049367","VISALIA, CA US","2020-11-01",,,"0.00","0.0","0.0","76","47","54",,,
"USC00049367","VISALIA, CA US","2020-11-02",,,"0.00","0.0","0.0","79","54","55",,,
"USC00049367","VISALIA, CA US","2020-11-03",,,"0.00",,,"78","51","54",,,
"USC00049367","VISALIA, CA US","2020-11-04",,,"0.00",,,"78","51","55",,,
"USC00049367","VISALIA, CA US","2020-11-05",,,"0.00",,,"78","51","58",,,
"USC00049367","VISALIA, CA US","2020-11-06",,,"0.00","0.0","0.0","78","51","52",,,
"USC00049367","VISALIA, CA US","2020-11-07",,,"0.04","0.0","0.0","70","46","48",,,
"USC00049367","VISALIA, CA US","2020-11-08",,,"0.03","0.0","0.0","52","45","46",,,
"USC00049367","VISALIA, CA US","2020-11-09",,,"0.20",,,,,"37",,,
"USC00049367","VISALIA, CA US","2020-11-10",,,"0.00",,,"56","35","37",,,
"USC00049367","VISALIA, CA US","2020-11-11",,,"0.00",,,"59","36","57",,,
"USC00049367","VISALIA, CA US","2020-11-12",,,"0.00",,,"59","36","47",,,
"USC00049367","VISALIA, CA US","2020-11-13",,,"0.00","0.0","0.0",,,"40",,,
"USC00049367","VISALIA, CA US","2020-11-14",,,"0.00","0.0","0.0","65","36","47",,,
"USC00049367","VISALIA, CA US","2020-11-15",,,"0.00",,,"64","44","44",,,
"USC00049367","VISALIA, CA US","2020-11-16",,,"0.00",,,"64","44","46",,,
"USC00049367","VISALIA, CA US","2020-11-17",,,"0.00","0.0","0.0","68","44","55",,,
"USC00049367","VISALIA, CA US","2020-11-18",,,"0.00","0.0","0.0","78","53","57",,,
"USC00049367","VISALIA, CA US","2020-11-19",,,"0.05","0.0","0.0","78","46","49",,,
"USC00049367","VISALIA, CA US","2020-11-20",,,"0.00","0.0","0.0","78","43","51",,,
"USC00049367","VISALIA, CA US","2020-11-21",,,"0.00","0.0","0.0","58","42","43",,,
"USC00049367","VISALIA, CA US","2020-11-22",,,"0.00",,,"62","42","43",,,
"USC00049367","VISALIA, CA US","2020-11-23",,,"0.00","0.0","0.0","61","42","61",,,
"USC00049367","VISALIA, CA US","2020-11-24",,,"0.00","0.0","0.0","63","42","42",,,
"USC00049367","VISALIA, CA US","2020-11-25",,,"0.00","0.0","0.0","65","41","42",,,
"USC00049367","VISALIA, CA US","2020-11-26",,,"0.00","0.0","0.0","65","36","37",,,
"USC00049367","VISALIA, CA US","2020-11-27",,,"0.00","0.0","0.0","66","36","46",,,
"USC00049367","VISALIA, CA US","2020-11-28",,,"0.00","0.0","0.0","61","39","39",,,
"USC00049367","VISALIA, CA US","2020-11-29",,,"0.00",,,"63","36","53",,,
"USC00049367","VISALIA, CA US","2020-12-01",,,"0.00","0.0","0.0","62","36","38",,,
"USC00049367","VISALIA, CA US","2020-12-02",,,"0.00","0.0","0.0","62","36","38",,,
"USC00049367","VISALIA, CA US","2020-12-03",,,"0.00","0.0","0.0","64","36","42",,,
"USC00049367","VISALIA, CA US","2020-12-04",,,"0.00","0.0","0.0","67","38","39",,,
"USC00049367","VISALIA, CA US","2020-12-05",,,"0.00",,,"67","38","40",,,
"USC00049367","VISALIA, CA US","2020-12-06",,,"0.00",,,"67","38","41",,,
"USC00049367","VISALIA, CA US","2020-12-07",,,"0.00","0.0","0.0","67","37","38",,,
"USC00049367","VISALIA, CA US","2020-12-08",,,"0.00","0.0","0.0","67","37","41",,,
"USC00049367","VISALIA, CA US","2020-12-09",,,"0.00","0.0","0.0","62","39","40",,,
"USC00049367","VISALIA, CA US","2020-12-10",,,"0.00","0.0","0.0","66","38","42",,,
"USC00049367","VISALIA, CA US","2020-12-11",,,"0.00","0.0","0.0","60","39","39",,,
"USC00049367","VISALIA, CA US","2020-12-12",,,"0.20","0.0","0.0","60","39","45",,,
"USC00049367","VISALIA, CA US","2020-12-13",,,"0.01","0.0","0.0","54","42","44",,,
"USC00049367","VISALIA, CA US","2020-12-14",,,"0.14","0.0","0.0","55","42","43",,,
"USC00049367","VISALIA, CA US","2020-12-15",,,"0.01","0.0","0.0","50","39","40",,,
"USC00049367","VISALIA, CA US","2020-12-16",,,"0.00","0.0","0.0","58","38","39",,,
"USC00049367","VISALIA, CA US","2020-12-17",,,"0.05",,,"57","39","52",,,
"USC00049367","VISALIA, CA US","2020-12-18",,,"0.00",,,"57","39","39",,,"    1"
"USC00049367","VISALIA, CA US","2020-12-19",,,"0.00",,,"56","36","55",,,
"USC00049367","VISALIA, CA US","2020-12-20",,,"0.00",,,"57","31","32",,,
"USC00049367","VISALIA, CA US","2020-12-21",,,"0.00","0.0","0.0","57","31","32",,,
"USC00049367","VISALIA, CA US","2020-12-22",,,"0.00","0.0","0.0","53","32","39",,,
"USC00049367","VISALIA, CA US","2020-12-23",,,"0.00","0.0","0.0","42","37","42",,,"    1"
"USC00049367","VISALIA, CA US","2020-12-24",,,"0.00",,,"51","36","36",,,
"USC00049367","VISALIA, CA US","2020-12-25",,,"0.00","0.0","0.0","54","34","35",,,
"USC00049367","VISALIA, CA US","2020-12-26",,,"0.01",,,"61","34","50",,,
"USC00049367","VISALIA, CA US","2020-12-27",,,"0.00","0.0","0.0","63","34","43",,,
"USC00049367","VISALIA, CA US","2020-12-28",,,"0.15",,,"59","43","46",,,
"USC00049367","VISALIA, CA US","2020-12-29",,,"0.00",,,"60","38","47",,,"    1"
"USC00049367","VISALIA, CA US","2020-12-30",,,"0.00",,,"60","37","43",,,
"USC00049367","VISALIA, CA US","2020-12-31",,,"0.02","0.0","0.0","60","37","42",,,
